Сол,Моҳ,Минтақа,Маҳсулот,Ҳаҷми замин (га),Ҳосилнокӣ (т/га),Истеҳсолот (т),Арзиш (сом/т),Воридот (т),Содирот (т),Истеъмолот (т),Худтаъминкуни (%),Ҳарорат (°C),Минтақаи иқлимӣ,Худтаъминкуни
2023,Май,Суғд,Гандум,0.0,0.0,0.0,8280.13,5913.0,0.0,13830.7,42.8,27.5,Нисбатан кӯҳӣ,Не
2023,Июн,Суғд,Гандум,37021.4,3.96,144099.9,4974.0,0.0,106994.7,14433.4,54.8,35.8,Нисбатан кӯҳӣ,Не
2023,Июл,Суғд,Гандум,37021.4,3.78,118385.1,4625.47,0.0,47085.1,13905.1,58.6,30.0,Нисбатан кӯҳӣ,Не
2023,Август,Суғд,Гандум,0.0,0.0,0.0,7673.12,7883.9,0.0,14876.1,53.0,30.1,Нисбатан кӯҳӣ,Не
2023,Сентябр,Суғд,Гандум,0.0,0.0,0.0,7504.87,6966.3,0.0,11333.2,56.3,24.7,Нисбатан кӯҳӣ,Не
2023,Октябр,Суғд,Гандум,0.0,0.0,0.0,6291.93,7599.3,0.0,10760.3,54.9,19.9,Нисбатан кӯҳӣ,Не
2023,Ноябр,Суғд,Гандум,0.0,0.0,0.0,7065.19,5079.4,0.0,8419.8,56.9,11.9,Нисбатан кӯҳӣ,Не
2023,Декабр,Суғд,Гандум,0.0,0.0,0.0,9163.88,3123.9,0.0,7602.9,41.1,15.3,Нисбатан кӯҳӣ,Не
2023,Январ,Суғд,Картошка,0.0,0.0,0.0,7279.01,3893.4,0.0,5754.6,58.1,4.1,Нисбатан кӯҳӣ,Не
2023,Феврал,Суғд,Картошка,0.0,0.0,0.0,9535.82,3362.4,0.0,7599.0,44.2,13.2,Нисбатан кӯҳӣ,Не
2023,Март,Суғд,Картошка,0.0,0.0,0.0,7841.81,6134.4,0.0,8642.5,55.6,9.3,Нисбатан кӯҳӣ,Не
2023,Апрел,Суғд,Картошка,0.0,0.0,0.0,8598.52,4972.6,0.0,7262.5,54.8,22.7,Нисбатан кӯҳӣ,Не
2023,Май,Суғд,Картошка,5954.2,21.39,140168.3,5807.83,0.0,84675.7,9617.4,56.5,23.2,Нисбатан кӯҳӣ,Не
2023,Июн,Суғд,Картошка,5954.2,19.83,120568.7,6041.33,0.0,81115.6,12391.2,55.8,33.0,Нисбатан кӯҳӣ,Не
2023,Июл,Суғд,Картошка,0.0,0.0,0.0,7951.33,7322.0,0.0,10788.4,59.3,33.0,Нисбатан кӯҳӣ,Бале
2023,Август,Суғд,Картошка,0.0,0.0,0.0,7045.45,6625.8,0.0,9071.8,55.9,33.3,Нисбатан кӯҳӣ,Не
2023,Сентябр,Суғд,Картошка,5954.2,25.2,153733.6,6800.33,0.0,79063.5,10216.5,57.8,28.6,Нисбатан кӯҳӣ,Не
2023,Октябр,Суғд,Картошка,0.0,0.0,0.0,10307.14,4038.0,0.0,7882.5,51.2,17.8,Нисбатан кӯҳӣ,Не
2023,Ноябр,Суғд,Картошка,0.0,0.0,0.0,7811.72,6272.8,0.0,8863.0,57.9,17.3,Нисбатан кӯҳӣ,Не
2023,Декабр,Суғд,Картошка,0.0,0.0,0.0,10643.65,3434.2,0.0,8176.3,42.0,14.6,Нисбатан кӯҳӣ,Не
2023,Январ,Суғд,Сабзавот,0.0,0.0,0.0,6318.67,4641.4,0.0,6695.0,58.5,10.7,Нисбатан кӯҳӣ,Не
2023,Феврал,Суғд,Сабзавот,0.0,0.0,0.0,5874.36,4135.1,0.0,6830.6,59.8,14.5,Нисбатан кӯҳӣ,Бале
2023,Март,Суғд,Сабзавот,0.0,0.0,0.0,6567.91,3788.7,0.0,8055.2,47.0,12.9,Нисбатан кӯҳӣ,Не
2023,Апрел,Суғд,Сабзавот,0.0,0.0,0.0,8539.08,5078.4,0.0,7816.4,58.6,23.1,Нисбатан кӯҳӣ,Не
2023,Май,Суғд,Сабзавот,0.0,0.0,0.0,6861.72,4341.1,0.0,9265.0,46.9,26.7,Нисбатан кӯҳӣ,Не
2023,Июн,Суғд,Сабзавот,6617.3,11.48,62164.9,5094.77,0.0,44736.5,9636.9,59.4,32.9,Нисбатан кӯҳӣ,Бале
2023,Июл,Суғд,Сабзавот,6617.3,12.76,80431.1,4623.28,0.0,27471.3,9510.3,57.3,30.0,Нисбатан кӯҳӣ,Не
2023,Август,Суғд,Сабзавот,6617.3,11.34,60024.0,5453.37,0.0,45405.4,9116.2,56.8,28.9,Нисбатан кӯҳӣ,Не
2023,Сентябр,Суғд,Сабзавот,6617.3,10.6,58496.7,4890.48,0.0,44641.0,9279.1,56.0,33.7,Нисбатан кӯҳӣ,Не
2023,Октябр,Суғд,Сабзавот,0.0,0.0,0.0,6549.18,5069.9,0.0,7437.5,55.4,21.6,Нисбатан кӯҳӣ,Не
2023,Ноябр,Суғд,Сабзавот,0.0,0.0,0.0,6588.07,4741.6,0.0,8752.1,54.2,15.6,Нисбатан кӯҳӣ,Не
2023,Декабр,Суғд,Сабзавот,0.0,0.0,0.0,6455.23,3028.4,0.0,5935.6,51.0,14.0,Нисбатан кӯҳӣ,Не
2023,Январ,Суғд,Гӯшт,0.0,0.0,7166.6,74361.34,0.0,1379.6,4893.4,58.8,14.1,Нисбатан кӯҳӣ,Не
2023,Феврал,Суғд,Гӯшт,0.0,0.0,7644.3,65603.8,0.0,3894.6,3474.9,59.1,7.3,Нисбатан кӯҳӣ,Бале
2023,Март,Суғд,Гӯшт,0.0,0.0,7747.7,75256.6,0.0,2384.6,4709.8,57.5,12.1,Нисбатан кӯҳӣ,Не
2023,Апрел,Суғд,Гӯшт,0.0,0.0,7991.7,80749.21,0.0,1540.4,4334.0,54.9,18.4,Нисбатан кӯҳӣ,Не
2023,Май,Суғд,Гӯшт,0.0,0.0,8128.4,71927.7,0.0,2224.3,5490.7,58.5,21.6,Нисбатан кӯҳӣ,Не
2023,Июн,Суғд,Гӯшт,0.0,0.0,7382.9,77151.42,0.0,378.8,6898.4,56.1,29.0,Нисбатан кӯҳӣ,Не
2023,Июл,Суғд,Гӯшт,0.0,0.0,7057.4,69777.24,0.0,441.0,5719.1,54.8,29.5,Нисбатан кӯҳӣ,Не
2023,Август,Суғд,Гӯшт,0.0,0.0,7242.1,61539.45,0.0,962.5,5874.9,54.3,28.5,Нисбатан кӯҳӣ,Не
2023,Сентябр,Суғд,Гӯшт,0.0,0.0,7385.4,75122.14,0.0,734.0,5333.9,56.3,27.0,Нисбатан кӯҳӣ,Не
2023,Октябр,Суғд,Гӯшт,0.0,0.0,7344.7,78596.04,0.0,2769.4,4145.3,54.4,15.8,Нисбатан кӯҳӣ,Не
2023,Ноябр,Суғд,Гӯшт,0.0,0.0,6932.0,81515.23,0.0,1160.4,4780.7,54.6,18.3,Нисбатан кӯҳӣ,Не
2023,Декабр,Суғд,Гӯшт,0.0,0.0,7268.1,77234.5,0.0,753.3,5193.7,55.8,4.4,Нисбатан кӯҳӣ,Не
2023,Январ,Суғд,Шир,0.0,0.0,26535.7,8888.57,0.0,14423.8,11162.6,57.8,3.6,Нисбатан кӯҳӣ,Не
2023,Феврал,Суғд,Шир,0.0,0.0,25615.3,8594.98,0.0,4524.4,10908.8,57.3,10.3,Нисбатан кӯҳӣ,Не
2023,Март,Суғд,Шир,0.0,0.0,27788.3,9886.21,0.0,14604.5,12068.5,58.0,15.2,Нисбатан кӯҳӣ,Не
2023,Апрел,Суғд,Шир,0.0,0.0,29074.8,8505.48,0.0,5194.6,12833.2,58.6,25.7,Нисбатан кӯҳӣ,Не
2023,Май,Суғд,Шир,0.0,0.0,28851.4,8829.47,0.0,10168.5,13697.8,58.0,22.7,Нисбатан кӯҳӣ,Не
2023,Июн,Суғд,Шир,0.0,0.0,26789.1,9401.78,0.0,2869.4,15667.4,56.6,30.4,Нисбатан кӯҳӣ,Не
2023,Июл,Суғд,Шир,0.0,0.0,27080.9,9886.53,0.0,7456.9,15827.8,56.1,29.7,Нисбатан кӯҳӣ,Не
2023,Август,Суғд,Шир,0.0,0.0,24850.2,9056.68,0.0,3557.8,17275.9,58.0,27.3,Нисбатан кӯҳӣ,Не
2023,Сентябр,Суғд,Шир,0.0,0.0,25970.7,8470.76,0.0,3704.5,14704.7,59.3,23.4,Нисбатан кӯҳӣ,Бале
2023,Октябр,Суғд,Шир,0.0,0.0,25674.9,9594.01,0.0,6988.2,11009.5,56.1,15.8,Нисбатан кӯҳӣ,Не
2023,Ноябр,Суғд,Шир,0.0,0.0,25081.3,8647.0,0.0,5951.0,12658.5,57.2,15.9,Нисбатан кӯҳӣ,Не
2023,Декабр,Суғд,Шир,0.0,0.0,25818.4,8719.59,0.0,5490.8,10431.9,58.9,8.8,Нисбатан кӯҳӣ,Не
2023,Январ,ВМКБ,Гандум,0.0,0.0,0.0,1034.71,2685.0,0.0,3000.0,5.2,-9.3,Кӯҳӣ,Не
2023,Феврал,ВМКБ,Гандум,0.0,0.0,0.0,1175.78,3367.2,0.0,3000.0,5.1,-2.7,Кӯҳӣ,Не
2023,Март,ВМКБ,Гандум,0.0,0.0,0.0,1020.91,3462.9,0.0,3000.0,4.8,5.3,Кӯҳӣ,Не
2023,Апрел,ВМКБ,Гандум,0.0,0.0,0.0,1260.8,2531.8,0.0,3000.0,4.8,2.8,Кӯҳӣ,Не
2023,Май,ВМКБ,Гандум,0.0,0.0,0.0,1312.07,2114.5,0.0,3000.0,4.9,7.6,Кӯҳӣ,Не
2023,Июн,ВМКБ,Гандум,5559.2,0.74,3651.0,985.35,0.0,17.0,3000.0,5.2,12.9,Кӯҳӣ,Не
2023,Июл,ВМКБ,Гандум,5559.2,0.7,3769.4,1084.44,0.0,31.0,3000.0,4.8,18.6,Кӯҳӣ,Не
2023,Август,ВМКБ,Гандум,0.0,0.0,0.0,1352.65,1960.7,0.0,3000.0,5.2,16.6,Кӯҳӣ,Не
2023,Сентябр,ВМКБ,Гандум,0.0,0.0,0.0,1344.79,1937.4,0.0,3000.0,5.2,8.9,Кӯҳӣ,Не
2023,Октябр,ВМКБ,Гандум,0.0,0.0,0.0,1149.82,3447.8,0.0,3000.0,4.8,5.8,Кӯҳӣ,Не
2023,Ноябр,ВМКБ,Гандум,0.0,0.0,0.0,1201.93,1841.7,0.0,3000.0,5.0,1.1,Кӯҳӣ,Не
2023,Декабр,ВМКБ,Гандум,0.0,0.0,0.0,1054.17,3004.9,0.0,3000.0,4.9,-3.0,Кӯҳӣ,Не
2023,Январ,ВМКБ,Картошка,0.0,0.0,0.0,1629.72,1528.3,0.0,2000.0,5.1,-4.2,Кӯҳӣ,Не
2023,Феврал,ВМКБ,Картошка,0.0,0.0,0.0,1214.98,2067.0,0.0,2000.0,5.1,-6.0,Кӯҳӣ,Не
2023,Март,ВМКБ,Картошка,0.0,0.0,0.0,1449.43,1535.1,0.0,2120.1,4.9,2.3,Кӯҳӣ,Не
2023,Апрел,ВМКБ,Картошка,0.0,0.0,0.0,1469.42,1823.4,0.0,2000.0,4.9,9.5,Кӯҳӣ,Не
2023,Май,ВМКБ,Картошка,1561.5,4.8,6581.9,1176.34,0.0,300.7,2314.2,4.8,17.1,Кӯҳӣ,Не
2023,Июн,ВМКБ,Картошка,1561.5,4.24,5915.2,1107.17,0.0,235.9,2838.7,5.0,19.6,Кӯҳӣ,Не
2023,Июл,ВМКБ,Картошка,0.0,0.0,0.0,1428.47,2364.7,0.0,2306.5,5.2,20.7,Кӯҳӣ,Не
2023,Август,ВМКБ,Картошка,0.0,0.0,0.0,1362.19,1669.7,0.0,2276.4,5.1,15.6,Кӯҳӣ,Не
2023,Сентябр,ВМКБ,Картошка,1561.5,5.34,8215.0,1179.5,0.0,184.6,2482.6,4.8,9.4,Кӯҳӣ,Не
2023,Октябр,ВМКБ,Картошка,0.0,0.0,0.0,1538.09,1805.8,0.0,2192.6,4.9,4.3,Кӯҳӣ,Не
2023,Ноябр,ВМКБ,Картошка,0.0,0.0,0.0,1535.47,1961.6,0.0,2079.5,4.8,2.7,Кӯҳӣ,Не
2023,Декабр,ВМКБ,Картошка,0.0,0.0,0.0,1324.87,1712.7,0.0,2000.0,4.9,-6.8,Кӯҳӣ,Не
2023,Январ,ВМКБ,Сабзавот,0.0,0.0,0.0,1347.39,1628.9,0.0,2500.0,5.2,-4.2,Кӯҳӣ,Не
2023,Феврал,ВМКБ,Сабзавот,0.0,0.0,0.0,1009.53,1868.1,0.0,2500.0,5.0,-0.8,Кӯҳӣ,Не
2023,Март,ВМКБ,Сабзавот,0.0,0.0,0.0,1022.45,2543.8,0.0,2500.0,4.8,0.1,Кӯҳӣ,Не
2023,Апрел,ВМКБ,Сабзавот,0.0,0.0,0.0,1185.83,2089.8,0.0,2500.0,5.1,5.8,Кӯҳӣ,Не
2023,Май,ВМКБ,Сабзавот,0.0,0.0,0.0,1282.48,2089.2,0.0,2500.0,4.8,9.7,Кӯҳӣ,Не
2023,Июн,ВМКБ,Сабзавот,1161.8,2.1,1975.2,931.57,421.2,0.0,2500.0,4.9,19.2,Кӯҳӣ,Не
2023,Июл,ВМКБ,Сабзавот,1161.8,2.37,2604.3,1268.57,0.0,3.0,2500.0,5.2,15.8,Кӯҳӣ,Не
2023,Август,ВМКБ,Сабзавот,1161.8,2.56,2392.6,1064.71,121.7,0.0,2500.0,5.0,18.7,Кӯҳӣ,Не
2023,Сентябр,ВМКБ,Сабзавот,1161.8,2.28,2348.7,1012.24,106.0,0.0,2500.0,4.9,10.9,Кӯҳӣ,Не
2023,Октябр,ВМКБ,Сабзавот,0.0,0.0,0.0,1202.0,2130.9,0.0,2500.0,4.9,5.8,Кӯҳӣ,Не
2023,Ноябр,ВМКБ,Сабзавот,0.0,0.0,0.0,868.99,2371.2,0.0,2500.0,5.0,1.5,Кӯҳӣ,Не
2023,Декабр,ВМКБ,Сабзавот,0.0,0.0,0.0,1056.14,2492.5,0.0,2500.0,5.2,-3.7,Кӯҳӣ,Не
2023,Январ,ВМКБ,Гӯшт,0.0,0.0,2550.8,14658.85,0.0,34.6,1500.0,4.8,-2.6,Кӯҳӣ,Не
2023,Феврал,ВМКБ,Гӯшт,0.0,0.0,2509.2,15413.95,0.0,86.5,1516.4,4.8,0.1,Кӯҳӣ,Не
2023,Март,ВМКБ,Гӯшт,0.0,0.0,2630.0,15901.91,0.0,69.2,1544.2,5.2,2.9,Кӯҳӣ,Не
2023,Апрел,ВМКБ,Гӯшт,0.0,0.0,2556.4,13858.91,0.0,53.6,1580.0,5.2,8.6,Кӯҳӣ,Не
2023,Май,ВМКБ,Гӯшт,0.0,0.0,2558.5,14255.34,0.0,75.2,1500.0,5.1,12.1,Кӯҳӣ,Не
2023,Июн,ВМКБ,Гӯшт,0.0,0.0,2481.3,13942.38,0.0,77.2,1592.7,4.8,17.3,Кӯҳӣ,Не
2023,Июл,ВМКБ,Гӯшт,0.0,0.0,2536.5,14349.3,0.0,15.1,2317.1,4.9,17.8,Кӯҳӣ,Не
2023,Август,ВМКБ,Гӯшт,0.0,0.0,2324.6,14057.46,0.0,35.3,1937.8,4.8,17.6,Кӯҳӣ,Не
2023,Сентябр,ВМКБ,Гӯшт,0.0,0.0,2398.7,20106.12,0.0,78.4,1557.2,4.8,16.6,Кӯҳӣ,Не
2023,Октябр,ВМКБ,Гӯшт,0.0,0.0,2460.7,14879.7,0.0,31.3,1629.3,5.2,7.1,Кӯҳӣ,Не
2023,Ноябр,ВМКБ,Гӯшт,0.0,0.0,2370.3,13478.24,0.0,37.3,1500.0,4.9,0.4,Кӯҳӣ,Не
2023,Декабр,ВМКБ,Гӯшт,0.0,0.0,2386.9,15510.91,0.0,59.1,1541.5,5.2,-1.2,Кӯҳӣ,Не
2023,Январ,ВМКБ,Шир,0.0,0.0,8376.6,1713.8,0.0,119.4,4000.0,5.2,-8.4,Кӯҳӣ,Не
2023,Феврал,ВМКБ,Шир,0.0,0.0,9102.0,1884.47,0.0,368.4,4000.0,5.0,2.4,Кӯҳӣ,Не
2023,Март,ВМКБ,Шир,0.0,0.0,8914.1,2155.64,0.0,181.2,4000.0,5.0,4.8,Кӯҳӣ,Не
2023,Апрел,ВМКБ,Шир,0.0,0.0,8656.9,1911.5,0.0,171.8,4000.0,4.8,5.5,Кӯҳӣ,Не
2023,Май,ВМКБ,Шир,0.0,0.0,8958.4,1692.39,0.0,342.2,4388.6,5.1,11.8,Кӯҳӣ,Не
2023,Июн,ВМКБ,Шир,0.0,0.0,8847.9,1946.71,0.0,100.1,6769.1,5.0,12.4,Кӯҳӣ,Не
2023,Июл,ВМКБ,Шир,0.0,0.0,8260.5,1801.33,0.0,192.9,5573.1,4.8,12.5,Кӯҳӣ,Не
2023,Август,ВМКБ,Шир,0.0,0.0,8266.0,2005.94,0.0,237.5,5104.0,5.1,14.4,Кӯҳӣ,Не
2023,Сентябр,ВМКБ,Шир,0.0,0.0,8545.3,1600.06,0.0,123.6,4221.9,4.9,9.6,Кӯҳӣ,Не
2023,Октябр,ВМКБ,Шир,0.0,0.0,8109.7,1804.94,0.0,201.4,4403.8,4.9,3.0,Кӯҳӣ,Не
2023,Ноябр,ВМКБ,Шир,0.0,0.0,8157.2,1895.4,0.0,269.5,4000.0,5.0,3.8,Кӯҳӣ,Не
2023,Декабр,ВМКБ,Шир,0.0,0.0,8512.1,1947.27,0.0,378.2,4000.0,4.8,-9.4,Кӯҳӣ,Не
2023,Январ,НТҶ,Гандум,0.0,0.0,0.0,2520.18,7299.8,0.0,5535.5,26.0,12.7,Мухталиф,Не
2023,Феврал,НТҶ,Гандум,0.0,0.0,0.0,2520.56,7462.6,0.0,6008.7,24.6,12.2,Мухталиф,Не
2023,Март,НТҶ,Гандум,0.0,0.0,0.0,2907.58,4563.3,0.0,5735.6,24.2,20.0,Мухталиф,Не
2023,Апрел,НТҶ,Гандум,0.0,0.0,0.0,2853.68,7682.7,0.0,7745.1,25.1,26.0,Мухталиф,Не
2023,Май,НТҶ,Гандум,0.0,0.0,0.0,2804.48,6725.4,0.0,6904.5,24.3,22.3,Мухталиф,Не
2023,Июн,НТҶ,Гандум,21891.6,2.68,49670.0,2207.59,0.0,13897.9,8857.1,25.3,32.5,Мухталиф,Не
2023,Июл,НТҶ,Гандум,21891.6,2.95,51555.1,2085.57,0.0,19142.3,7616.0,25.2,33.8,Мухталиф,Не
2023,Август,НТҶ,Гандум,0.0,0.0,0.0,2525.48,9892.9,0.0,7199.5,24.8,33.6,Мухталиф,Не
2023,Сентябр,НТҶ,Гандум,0.0,0.0,0.0,2753.38,5849.8,0.0,5095.8,24.2,27.2,Мухталиф,Не
2023,Октябр,НТҶ,Гандум,0.0,0.0,0.0,2633.69,4984.1,0.0,4836.0,24.5,28.0,Мухталиф,Не
2023,Ноябр,НТҶ,Гандум,0.0,0.0,0.0,2975.22,5386.9,0.0,6500.7,24.2,13.2,Мухталиф,Не
2023,Декабр,НТҶ,Гандум,0.0,0.0,0.0,2346.58,6411.5,0.0,4605.0,23.9,6.5,Мухталиф,Не
2023,Январ,НТҶ,Картошка,0.0,0.0,0.0,3145.68,4391.3,0.0,4885.2,25.9,7.3,Мухталиф,Не
2023,Феврал,НТҶ,Картошка,0.0,0.0,0.0,3548.45,5944.3,0.0,4744.0,25.9,9.5,Мухталиф,Не
2023,Март,НТҶ,Картошка,0.0,0.0,0.0,3764.6,5236.0,0.0,5212.3,25.7,19.8,Мухталиф,Не
2023,Апрел,НТҶ,Картошка,0.0,0.0,0.0,3588.38,5610.6,0.0,6221.1,25.7,21.4,Мухталиф,Не
2023,Май,НТҶ,Картошка,3699.8,18.7,66860.1,2946.94,0.0,17144.9,5598.7,24.1,27.6,Мухталиф,Не
2023,Июн,НТҶ,Картошка,3699.8,18.91,58951.0,3169.18,0.0,10614.9,7932.7,24.8,31.1,Мухталиф,Не
2023,Июл,НТҶ,Картошка,0.0,0.0,0.0,4036.87,4576.0,0.0,5655.0,24.1,33.1,Мухталиф,Не
2023,Август,НТҶ,Картошка,0.0,0.0,0.0,2969.54,5612.9,0.0,5305.5,24.4,35.8,Мухталиф,Не
2023,Сентябр,НТҶ,Картошка,3699.8,16.45,54991.7,2630.54,0.0,14479.8,4404.1,24.4,28.8,Мухталиф,Не
2023,Октябр,НТҶ,Картошка,0.0,0.0,0.0,3560.92,4711.2,0.0,5601.3,24.6,24.0,Мухталиф,Не
2023,Ноябр,НТҶ,Картошка,0.0,0.0,0.0,3202.98,5464.0,0.0,4588.7,25.1,16.6,Мухталиф,Не
2023,Декабр,НТҶ,Картошка,0.0,0.0,0.0,2964.64,5848.0,0.0,4714.2,24.1,9.7,Мухталиф,Не
2023,Январ,НТҶ,Сабзавот,0.0,0.0,0.0,1918.19,3733.3,0.0,3222.5,24.4,6.4,Мухталиф,Не
2023,Феврал,НТҶ,Сабзавот,0.0,0.0,0.0,1869.74,7326.4,0.0,5263.2,24.6,8.6,Мухталиф,Не
2023,Март,НТҶ,Сабзавот,0.0,0.0,0.0,2490.12,5581.6,0.0,5131.3,24.8,21.8,Мухталиф,Не
2023,Апрел,НТҶ,Сабзавот,0.0,0.0,0.0,2660.03,6216.1,0.0,5730.3,25.3,27.7,Мухталиф,Не
2023,Май,НТҶ,Сабзавот,0.0,0.0,0.0,1956.84,7965.8,0.0,7344.2,24.4,31.7,Мухталиф,Не
2023,Июн,НТҶ,Сабзавот,4552.9,8.7,39451.1,2398.94,0.0,9031.2,7234.6,24.5,27.8,Мухталиф,Не
2023,Июл,НТҶ,Сабзавот,4552.9,9.29,43823.0,2264.07,0.0,17663.4,4953.3,25.9,32.3,Мухталиф,Не
2023,Август,НТҶ,Сабзавот,4552.9,9.94,35934.5,2451.64,0.0,10540.9,5470.9,24.0,29.4,Мухталиф,Не
2023,Сентябр,НТҶ,Сабзавот,4552.9,9.25,36631.9,1978.29,0.0,15049.3,4406.5,25.7,24.3,Мухталиф,Не
2023,Октябр,НТҶ,Сабзавот,0.0,0.0,0.0,2063.74,6333.1,0.0,4895.4,24.3,27.1,Мухталиф,Не
2023,Ноябр,НТҶ,Сабзавот,0.0,0.0,0.0,2078.44,5942.6,0.0,4224.6,25.8,14.8,Мухталиф,Не
2023,Декабр,НТҶ,Сабзавот,0.0,0.0,0.0,2322.56,4654.4,0.0,5064.5,23.9,7.0,Мухталиф,Не
2023,Январ,НТҶ,Гӯшт,0.0,0.0,4428.6,37345.01,0.0,519.4,2659.4,23.9,12.3,Мухталиф,Не
2023,Феврал,НТҶ,Гӯшт,0.0,0.0,4584.3,37581.79,0.0,692.3,2879.4,25.9,19.5,Мухталиф,Не
2023,Март,НТҶ,Гӯшт,0.0,0.0,4720.9,35589.63,0.0,324.9,2620.4,25.6,21.8,Мухталиф,Не
2023,Апрел,НТҶ,Гӯшт,0.0,0.0,4872.9,29526.74,0.0,281.9,3209.8,24.7,23.0,Мухталиф,Не
2023,Май,НТҶ,Гӯшт,0.0,0.0,4962.8,29224.76,0.0,247.5,3485.0,24.2,29.8,Мухталиф,Не
2023,Июн,НТҶ,Гӯшт,0.0,0.0,4645.5,36731.28,0.0,549.2,3483.2,24.7,28.9,Мухталиф,Не
2023,Июл,НТҶ,Гӯшт,0.0,0.0,4411.8,33143.0,0.0,189.0,3305.5,25.5,38.1,Мухталиф,Не
2023,Август,НТҶ,Гӯшт,0.0,0.0,4369.2,33031.79,0.0,96.5,4008.9,24.5,37.9,Мухталиф,Не
2023,Сентябр,НТҶ,Гӯшт,0.0,0.0,4487.6,33741.68,0.0,305.6,3177.3,25.4,31.1,Мухталиф,Не
2023,Октябр,НТҶ,Гӯшт,0.0,0.0,4495.7,42155.22,0.0,273.4,2800.1,24.4,25.8,Мухталиф,Не
2023,Ноябр,НТҶ,Гӯшт,0.0,0.0,4243.4,38462.65,0.0,270.5,3433.3,24.1,21.9,Мухталиф,Не
2023,Декабр,НТҶ,Гӯшт,0.0,0.0,4302.5,34042.24,0.0,745.2,2536.8,24.1,16.5,Мухталиф,Не
2023,Январ,НТҶ,Шир,0.0,0.0,16763.3,3362.82,0.0,3206.9,6750.8,24.2,16.7,Мухталиф,Не
2023,Феврал,НТҶ,Шир,0.0,0.0,18002.2,3641.11,0.0,2820.5,7755.8,25.9,16.0,Мухталиф,Не
2023,Март,НТҶ,Шир,0.0,0.0,18092.5,4437.2,0.0,4798.1,7974.1,25.6,16.4,Мухталиф,Не
2023,Апрел,НТҶ,Шир,0.0,0.0,18049.9,4051.89,0.0,4992.5,6997.9,23.8,23.6,Мухталиф,Не
2023,Май,НТҶ,Шир,0.0,0.0,17328.8,3630.44,0.0,2409.3,10134.4,24.6,27.9,Мухталиф,Не
2023,Июн,НТҶ,Шир,0.0,0.0,17379.9,4044.25,0.0,1534.6,9356.5,24.7,35.4,Мухталиф,Не
2023,Июл,НТҶ,Шир,0.0,0.0,17298.6,4297.45,0.0,2728.7,8210.5,26.2,33.5,Мухталиф,Не
2023,Август,НТҶ,Шир,0.0,0.0,15818.5,4231.99,0.0,2324.4,8773.4,24.6,34.7,Мухталиф,Не
2023,Сентябр,НТҶ,Шир,0.0,0.0,16883.0,4708.84,0.0,1755.6,9117.8,24.8,29.3,Мухталиф,Не
2023,Октябр,НТҶ,Шир,0.0,0.0,15625.8,4416.16,0.0,3817.1,6570.4,25.0,25.7,Мухталиф,Не
2023,Ноябр,НТҶ,Шир,0.0,0.0,16294.4,3734.08,0.0,1559.4,8447.4,25.1,15.4,Мухталиф,Не
2023,Декабр,НТҶ,Шир,0.0,0.0,16080.4,3789.96,0.0,4088.8,5990.1,26.2,16.4,Мухталиф,Не
2024,Январ,Хатлон,Гандум,0.0,0.0,0.0,8440.0,4151.9,0.0,9452.9,43.9,11.0,Водии,Не
2024,Феврал,Хатлон,Гандум,0.0,0.0,0.0,9176.64,3581.7,0.0,7936.5,45.1,15.4,Водии,Не
2024,Март,Хатлон,Гандум,0.0,0.0,0.0,9475.95,4561.1,0.0,9826.7,46.4,13.6,Водии,Не
2024,Апрел,Хатлон,Гандум,0.0,0.0,0.0,9521.33,4509.2,0.0,12418.0,36.3,28.7,Водии,Не
2024,Май,Хатлон,Гандум,0.0,0.0,0.0,8613.33,6560.4,0.0,13285.6,49.4,37.1,Водии,Не
2024,Июн,Хатлон,Гандум,40023.0,4.74,189581.2,5194.47,0.0,144753.2,15698.6,60.4,38.9,Водии,Бале
2024,Июл,Хатлон,Гандум,40023.0,5.45,175017.3,4844.1,0.0,91311.3,16041.4,57.7,38.3,Водии,Не
2024,Август,Хатлон,Гандум,0.0,0.0,0.0,9497.94,6078.9,0.0,12190.1,49.9,35.8,Водии,Не
2024,Сентябр,Хатлон,Гандум,0.0,0.0,0.0,8462.82,6980.6,0.0,14564.7,47.9,28.8,Водии,Не
2024,Октябр,Хатлон,Гандум,0.0,0.0,0.0,9137.85,4361.2,0.0,11459.1,38.1,24.2,Водии,Не
2024,Ноябр,Хатлон,Гандум,0.0,0.0,0.0,9505.72,4769.9,0.0,12313.8,38.7,17.6,Водии,Не
2024,Декабр,Хатлон,Гандум,0.0,0.0,0.0,11034.19,3041.3,0.0,9494.1,32.0,10.8,Водии,Не
2024,Январ,Хатлон,Картошка,0.0,0.0,0.0,14464.36,1433.7,0.0,4675.7,30.7,10.1,Водии,Не
2024,Феврал,Хатлон,Картошка,0.0,0.0,0.0,11510.16,2004.9,0.0,3890.0,51.5,12.7,Водии,Не
2024,Март,Хатлон,Картошка,0.0,0.0,0.0,10800.48,1612.3,0.0,4701.7,34.3,18.7,Водии,Не
2024,Апрел,Хатлон,Картошка,0.0,0.0,0.0,11187.63,2489.5,0.0,5512.3,45.2,26.5,Водии,Не
2024,Май,Хатлон,Картошка,4164.8,25.88,110881.1,6801.52,0.0,80940.2,5997.4,59.2,27.0,Водии,Бале
